ASV_1,ASV_2,correlation,pvalue
cae75e1117d316c3a8f12909f766135b,4c31c3e198534eab45b6d92b61f75b10,-0.3408,0.07
a19152d55f42fc72a3a0f985d2615aab,72d63057d6e53e6e72b1af409c9ed0fb,-0.3408,0.03
8c740d5ca21893b47c7619df1247c75d,779e393e6ff91129f826c691a0d16db3,0.3407,0.11
83adaf3a09d08c93f2abea6a4c815592,0d1f62d4f2f7227766a17f0340567129,-0.3407,0.12
ce96aba4d82cdb5ffa5b76128cfbb917,99a197229849c15140fc329cff0ccb90,0.3407,0.0
8a4c692c01077fa5a93913725097b3bc,df20ccfbfc0741ee313d9e9433dbac01,0.3406,0.04
cd991e2f230049eb76c8e3b3fcece79f,b757c414a3bc227758c09624ca177986,0.3406,0.1
4835c874610f20a02421b283dbe2f2b6,aca43babf06d3410ce71cad5778ff102,0.3406,0.12
b4eac52cfa36ce63f24be2fc530ad204,b1dd093a530c4f323e45823253ee9e15,0.3406,0.01
ef7c28bb28866912b76003ee110bdf6b,6aa300d5323cbf75dc53cec3e6acb87c,-0.3406,0.03
e79a45f432d0ccc86adbf9bbe7cef2a7,793ecb5ed65cd96425a35698e8ab9e78,0.3406,0.21
a53b7a494838590a5600a018277e55ea,75dd0ee2682cb0bf3146f334b0c41c93,0.3406,0.07
bb617d32673d5f60d6216a07ad7a42bc,4b50be28c2cc7c6a4dbc6300155c5218,-0.3406,0.06
793ecb5ed65cd96425a35698e8ab9e78,4835c874610f20a02421b283dbe2f2b6,-0.3406,0.14
4a18801bf3179876e3e063abc1fa1b5c,9b6a7459b2c92cee0abfc36d503488b7,0.3405,0.01
58a5d06b791283b4270f688e0b7408c9,d081020b6bdf3bf279b93bd42598e1e1,-0.3405,0.02
e6485d233ed2b8b9a2f3f50f0747b9d2,678452b1266654469afd6625a7ec25f5,-0.3405,0.04
8a4c692c01077fa5a93913725097b3bc,d02e8e093df5064814273f652473189e,-0.3405,0.09
a19152d55f42fc72a3a0f985d2615aab,0d1f62d4f2f7227766a17f0340567129,-0.3405,0.12
1d33e98c9d94c262ab0d8b56d0936eb4,4c31c3e198534eab45b6d92b61f75b10,-0.3405,0.11
702860fda44c0d44ddacb5bd79fd5d24,2c46a6bd519e153e57e33cbee296bb41,0.3405,0.02
a061d8883eca2028db1d268500722130,8c740d5ca21893b47c7619df1247c75d,-0.3405,0.11
04869be25e3dc4d526ce3824d407aedf,37a9f9625f201b6e61c29ac09ec54683,0.3404,0.23
f1ebac6585a1d66aeb6238227f0db6be,44f513ba8d222b088ba2ad6e7ab85b8c,0.3404,0.13
0112df9b91ee10ca73426db0de32571b,1cbf580d763d0eb5497ff2d6468e7668,0.3403,0.0
0709277372b3816e3986842fb10c8e96,04869be25e3dc4d526ce3824d407aedf,-0.3403,0.21
4adbf4beb8d2b17f63b543e4d9aa39b6,ec716420b2bb28ff5cfc5b19edbe2dfa,0.3403,0.08
a7d0101041a4ff2c176cc0616423387a,0c488eee4c6d02abb4e34df3ec16a09b,0.3403,0.07
8ebc39e79a930b5db089420489c40543,44f513ba8d222b088ba2ad6e7ab85b8c,0.3403,0.15
ef48b24d461ead26b22d8e442656ccc0,f3c13bc899928e8043766ca73a046487,0.3403,0.01
4a18801bf3179876e3e063abc1fa1b5c,519b05506b5c8269406e94701c3ff01a,0.3402,0.0
d3cf08daefed96f494257ceff63a6cf8,fde5fbd4507f68a2eabc92fb449d9965,-0.3402,0.1
d96a2ea1b09f080f66ce79b9ddfa768e,b26eb5a5ca6820d220d5433b1cffa5e6,0.3402,0.06
cd05a4b1cda569ae366c6980823f4c72,f2fbdc2b912ea775653691981335232f,-0.3402,0.03
5cb2b4186e2e95521540e2ccbafcb4c9,c2d746ce5aed150d6696eed8143ec2c7,-0.3402,0.04
d801b2110a503327da848c95357ca4a5,b5b93f7fc3d0a88dff0ced83eb0bb5ab,-0.3401,0.04
179e72f0ecdfeb920df685432f3f2d1a,6786956e5d741de3549e1c89e3a608b0,-0.3401,0.02
3badde1c4760a921d723409ee05fead0,cf9d6956cc5e9b057171f8ba480e6fbf,-0.3401,0.09
b4675aefcee3975954467e51b228d6f2,8a1c973b6094cbd560f363581ce1beba,-0.3401,0.01
cd991e2f230049eb76c8e3b3fcece79f,d081020b6bdf3bf279b93bd42598e1e1,-0.3401,0.1
f1ebac6585a1d66aeb6238227f0db6be,0a052939cf0cfd20acc22c826676e32c,-0.3401,0.06
8a1c973b6094cbd560f363581ce1beba,72d63057d6e53e6e72b1af409c9ed0fb,-0.3401,0.05
be9dcf562f0ab066c0b252d527a42d19,6de274487e1c875df3c574ec3fcd05d0,-0.3401,0.03
d863bc6a2fa6a8a93787e45a6abe3304,7d537f12eaa3231c2c2b58b74901051c,-0.3401,0.12
499a635c6e7dcd5c8ef518302aa50011,ef7c28bb28866912b76003ee110bdf6b,-0.3401,0.01
4adbf4beb8d2b17f63b543e4d9aa39b6,a402fc6f0fd057decbe746f48bf12862,0.3401,0.04
19463e5fe824700110e4a4ec8afe0512,894d5f2608f2a0e9e3bf2499f1cc6130,0.3401,0.13
779e393e6ff91129f826c691a0d16db3,42655605abb4cc7bd5f1be954adf23b0,-0.3401,0.12
38b371de3be6ddef03bea94294e9830d,b7806c4f83108800a9c32dc83c148d95,-0.3401,0.11
916d15ab17794198ea4c5ad1e3fb6258,47bb78bbb9b7eab1a487de7f1521ddd6,0.34,0.01
534d7b1bce2cf035866320576094f81e,19463e5fe824700110e4a4ec8afe0512,0.34,0.03
0c488eee4c6d02abb4e34df3ec16a09b,1f4fb4bfdca6c9d13106ed533362a62e,-0.34,0.14
3343d19c0bc1759a66023cbc86c92592,61d14f45268668061628d7a7990641b2,-0.3399,0.15
04869be25e3dc4d526ce3824d407aedf,ee14afe4571845779465f8dc9646c7b4,-0.3399,0.11
4f3989d95e7611bb6b5307454d75d3ce,7bdb643584d385bedc3578796b996258,-0.3399,0.05
38b371de3be6ddef03bea94294e9830d,44f513ba8d222b088ba2ad6e7ab85b8c,-0.3399,0.06
472fdc0687378563f0c9da6da7638e1a,99a197229849c15140fc329cff0ccb90,-0.3399,0.05
164212c0910ca9770a6bd13bcb2c5d05,3e524f0bf09623c8530930bb8b27045c,-0.3399,0.07
717e65e6ba1d91587e9c1fc36b2b0c44,5631fe818e588992529f6071afc9cda5,0.3399,0.02
817555c3b5d93664c38e8fbec64eba2e,fde5fbd4507f68a2eabc92fb449d9965,-0.3399,0.08
1f4fb4bfdca6c9d13106ed533362a62e,8d422552eb2392c7c2d4743727d1ff33,0.3399,0.08
0e9cc4c909306f5a9562d84888902e09,0d1f62d4f2f7227766a17f0340567129,-0.3398,0.04
e27928b6f9a580b0d7f95feeb01ba523,06246fa4c1b00ea76b5539442f32c012,-0.3398,0.07
41f01f3e3cbf6beb908ae1ebb553208e,a53b7a494838590a5600a018277e55ea,0.3398,0.1
a19152d55f42fc72a3a0f985d2615aab,659d1fe872c9b31a9e0b81eef5ca6218,0.3398,0.12
7d537f12eaa3231c2c2b58b74901051c,42bdb37eaf4585993d2dadc410341bfc,-0.3398,0.06
94ef08db649a5339b6de95109a8bad0f,5837405da6036e7481240160de143774,-0.3398,0.06
d863bc6a2fa6a8a93787e45a6abe3304,b6e342d9f4e409f24eea3859aa76e82a,-0.3397,0.13
15c0fe41b25c6504b8dbe48ae72283d0,44f513ba8d222b088ba2ad6e7ab85b8c,0.3397,0.11
a82691ab5fd4e8d3d3b23b7958c8e764,113b0d8ebf97fc5aba85fa06ecfdbb1a,0.3397,0.05
7b29e948451d2fdcce6d39ddc6c25520,6e21064675bd1626771d39886cc9d88b,-0.3396,0.09
5976a56adfe903f7348b5eb5689e3c55,472fdc0687378563f0c9da6da7638e1a,-0.3396,0.15
15c0fe41b25c6504b8dbe48ae72283d0,65c689dc4b8772012494d43535fd1102,-0.3395,0.06
49c2b5d0aaf2ac8b0ee6cae5b6c5a8f4,a49becf5a5dbcb201f091757c62fc6bb,-0.3395,0.0
0709277372b3816e3986842fb10c8e96,f898c7a8c566d0beb46d5448dde2387c,-0.3395,0.03
7b43b24e8c817bba9f0008696985ae06,3fb688a9024c5d9e0c97cf7a6859063a,-0.3395,0.08
7b43b24e8c817bba9f0008696985ae06,25c54c57b4a4283237b33fdae82003c0,0.3395,0.13
d23e07dc0f848e8921532df36254ce29,ee14afe4571845779465f8dc9646c7b4,0.3395,0.08
9feda0d620fa50b57ce3f848e1b48975,2c46a6bd519e153e57e33cbee296bb41,-0.3394,0.01
93fadef301b62aa732e42bf1142b3afa,ec716420b2bb28ff5cfc5b19edbe2dfa,-0.3394,0.12
7f78afb7e1d45cd528fe9cd909c93fb5,179e72f0ecdfeb920df685432f3f2d1a,0.3394,0.2
4b50be28c2cc7c6a4dbc6300155c5218,6786956e5d741de3549e1c89e3a608b0,-0.3394,0.05
47515cfa358287ae00ead27b78b2285b,47bb78bbb9b7eab1a487de7f1521ddd6,0.3394,0.0
135f3b8eaf65e4c59bcd692de4f6d6ae,0e9cc4c909306f5a9562d84888902e09,0.3394,0.02
702860fda44c0d44ddacb5bd79fd5d24,213ec0ef843de45b3db9302876229bed,-0.3394,0.08
9b6a7459b2c92cee0abfc36d503488b7,aca43babf06d3410ce71cad5778ff102,-0.3393,0.08
7f78afb7e1d45cd528fe9cd909c93fb5,4f3989d95e7611bb6b5307454d75d3ce,-0.3393,0.17
a061d8883eca2028db1d268500722130,23a68909643e167f508a7baac78d7026,-0.3393,0.06
ef7c28bb28866912b76003ee110bdf6b,113b0d8ebf97fc5aba85fa06ecfdbb1a,-0.3393,0.0
19463e5fe824700110e4a4ec8afe0512,d081020b6bdf3bf279b93bd42598e1e1,0.3393,0.16
4f3989d95e7611bb6b5307454d75d3ce,c55a8101fb6c187736f0af61f720cb92,0.3392,0.15
d23e07dc0f848e8921532df36254ce29,aca43babf06d3410ce71cad5778ff102,-0.3392,0.09
4f3989d95e7611bb6b5307454d75d3ce,aca43babf06d3410ce71cad5778ff102,0.3392,0.1
28b5f35cfb5f0516e5e5f896428abdcd,7f1023e871bcd3a4f7ac96f3a40c9a8d,0.3392,0.04
ec716420b2bb28ff5cfc5b19edbe2dfa,caddc7c3f8e30f2e74778fca73689c4b,0.3392,0.14
6148c6e49d72c0f24a187a979ba7a5aa,7f1023e871bcd3a4f7ac96f3a40c9a8d,-0.3391,0.05
efbade8cc54695abfc5c07f21eecb6e7,42655605abb4cc7bd5f1be954adf23b0,0.3391,0.11
5ccde7f0ad35d7a47123478dd67b2774,d02e8e093df5064814273f652473189e,0.339,0.07
ab2050607cb3fe172ea918d5a17a46c7,6322c84c5ee6585bf9973a931d8f279d,-0.339,0.11
702860fda44c0d44ddacb5bd79fd5d24,4bea53b2aad77f2569a0182f6b84255e,-0.339,0.09
b4ac0621ed68fda2b501520e951949e1,3e524f0bf09623c8530930bb8b27045c,0.3389,0.04
94ef08db649a5339b6de95109a8bad0f,d3cf08daefed96f494257ceff63a6cf8,0.3389,0.11
4a18801bf3179876e3e063abc1fa1b5c,213ec0ef843de45b3db9302876229bed,-0.3389,0.03
a5b2537343a26f4daf0379a8b46eb2ef,ce8d585abe69c46ac0fba61726d046c5,-0.3389,0.06
2c452b25c7f3c62be462d8f47ed179e3,9413dd54243692b250670640c660758d,-0.3389,0.15
09ee5eb3e6c726c7c8242f6e97453fc2,6148c6e49d72c0f24a187a979ba7a5aa,-0.3389,0.13
b3d8bf326297fb9b18ea4fef1ce8d4a6,206069e5a5041e6c7f39a4141aefdc19,0.3388,0.16
135f3b8eaf65e4c59bcd692de4f6d6ae,cd05a4b1cda569ae366c6980823f4c72,0.3388,0.02
d863bc6a2fa6a8a93787e45a6abe3304,6e21064675bd1626771d39886cc9d88b,-0.3388,0.11
ab2050607cb3fe172ea918d5a17a46c7,4b50be28c2cc7c6a4dbc6300155c5218,-0.3388,0.02
f3c13bc899928e8043766ca73a046487,55c520d7fe25c3a704fca36f36fde991,0.3387,0.05
a402fc6f0fd057decbe746f48bf12862,d693c275c376753e40770f95ba69a9f9,0.3387,0.05
5976a56adfe903f7348b5eb5689e3c55,113b0d8ebf97fc5aba85fa06ecfdbb1a,-0.3387,0.02
d863bc6a2fa6a8a93787e45a6abe3304,fde5fbd4507f68a2eabc92fb449d9965,0.3387,0.07
a82691ab5fd4e8d3d3b23b7958c8e764,451acf82a2350fce17f55d27708aa232,-0.3387,0.01
5976a56adfe903f7348b5eb5689e3c55,916d15ab17794198ea4c5ad1e3fb6258,0.3387,0.15
aa9c5ae2ec6da55f30edd92e3de37eff,fbb4d97e016a3fae74e1e3b81805e48e,-0.3386,0.02
35dbde30af820a2c3bcd85216229ad6a,534d7b1bce2cf035866320576094f81e,-0.3386,0.05
a402fc6f0fd057decbe746f48bf12862,f847d5bbe9c5a3555db3988cfa1b838f,-0.3386,0.1
868a2dd217365ddd6d6ab64d48aeed4a,b0c74390aa5ac540757eb2256575019e,-0.3386,0.01
c571cb007a7d9e2dfc56e8c0b4e24104,da47a34fd036b068ca0c5eaf185e2082,0.3386,0.26
5cb2b4186e2e95521540e2ccbafcb4c9,cd05a4b1cda569ae366c6980823f4c72,0.3385,0.13
b8299c90e4c775b18c1c5ff6d23ad616,0ef7e12e6eb35a8fd9fac7badac0c381,0.3385,0.0
92f305372628ccbd74b7b28b933d306b,b757c414a3bc227758c09624ca177986,-0.3385,0.03
e6141036b0768b50c8079ce8ba7222f9,7bdb643584d385bedc3578796b996258,-0.3385,0.01
d98dabbea4fe10de13ec5310782324e8,29b313a5262947210e3e9de415abaead,-0.3385,0.05
d23e07dc0f848e8921532df36254ce29,b26eb5a5ca6820d220d5433b1cffa5e6,0.3385,0.07
5c331188779be5bb65a2e80544aa8dea,aa20c972229ba580ad2044118ab67181,-0.3384,0.0
5631fe818e588992529f6071afc9cda5,94c501c5d59dddbd80effa77dbceebe0,-0.3384,0.02
a19152d55f42fc72a3a0f985d2615aab,817555c3b5d93664c38e8fbec64eba2e,-0.3383,0.05
4e4ca97fadb8b8e92470ccce2ff91460,206069e5a5041e6c7f39a4141aefdc19,-0.3383,0.03
06246fa4c1b00ea76b5539442f32c012,1449d53a8ab97ad249f2332b5bd012b9,0.3383,0.02
e144d237c973d831d708cac2c17df968,b757c414a3bc227758c09624ca177986,0.3383,0.1
ee14afe4571845779465f8dc9646c7b4,8a1c973b6094cbd560f363581ce1beba,-0.3382,0.07
ec92f6331d8ecb50e3f0dee8fbf3bcb0,f61f4c9b8258738ad3ee7663e43e7907,-0.3382,0.06
800e0527da5f9218e61c70f7d0ec8715,aa20c972229ba580ad2044118ab67181,-0.3382,0.04
a53b7a494838590a5600a018277e55ea,779e393e6ff91129f826c691a0d16db3,0.3382,0.15
5976a56adfe903f7348b5eb5689e3c55,4c7b0d554a1103b7872deded4bccb4ea,-0.3382,0.15
b4eac52cfa36ce63f24be2fc530ad204,659d1fe872c9b31a9e0b81eef5ca6218,-0.3382,0.12
534d7b1bce2cf035866320576094f81e,5c331188779be5bb65a2e80544aa8dea,0.3382,0.0
4f3989d95e7611bb6b5307454d75d3ce,1ad05a58bf23396d80f11695ad750b75,0.3381,0.09
09383f3babfd32418e7ba07634680e12,58b2cf308363fb35b932620518786116,0.3381,0.04
04869be25e3dc4d526ce3824d407aedf,212e304679f170a464d2616b3f94a250,0.3381,0.11
b4ac0621ed68fda2b501520e951949e1,15c0fe41b25c6504b8dbe48ae72283d0,0.3381,0.09
206069e5a5041e6c7f39a4141aefdc19,6786956e5d741de3549e1c89e3a608b0,0.3381,0.04
20823322077cf511c8eff4f0840466fd,8a1c973b6094cbd560f363581ce1beba,-0.3381,0.12
793ecb5ed65cd96425a35698e8ab9e78,72d63057d6e53e6e72b1af409c9ed0fb,-0.3381,0.08
b64cf0e9dea8cef6b9500b364c179b98,3e524f0bf09623c8530930bb8b27045c,-0.3381,0.14
47515cfa358287ae00ead27b78b2285b,caddc7c3f8e30f2e74778fca73689c4b,-0.3381,0.05
0112df9b91ee10ca73426db0de32571b,deb262fd92af4fdcd3b6240303048b2a,-0.3381,0.03
47515cfa358287ae00ead27b78b2285b,ec716420b2bb28ff5cfc5b19edbe2dfa,-0.338,0.01
ff6f97ce50ea01298f8e58b53b97d489,47bb78bbb9b7eab1a487de7f1521ddd6,-0.338,0.02
28b5f35cfb5f0516e5e5f896428abdcd,c571cb007a7d9e2dfc56e8c0b4e24104,0.338,0.14
4adbf4beb8d2b17f63b543e4d9aa39b6,dc9b83b9dbf521d0d0b0e1576e44d06a,-0.338,0.04
42bdb37eaf4585993d2dadc410341bfc,18b7af5d1e7696bb8cd541bdde042b51,0.3379,0.03
534d7b1bce2cf035866320576094f81e,5ccde7f0ad35d7a47123478dd67b2774,-0.3378,0.01
66575db7635d648549a9eb5a4eafb710,df20ccfbfc0741ee313d9e9433dbac01,0.3378,0.13
d863bc6a2fa6a8a93787e45a6abe3304,405dff4269ebcff0dbc2d5c0c63a1ee3,0.3377,0.11
ff6f97ce50ea01298f8e58b53b97d489,0112df9b91ee10ca73426db0de32571b,-0.3377,0.02
04869be25e3dc4d526ce3824d407aedf,7f1023e871bcd3a4f7ac96f3a40c9a8d,0.3377,0.09
0e94ac060981402de47bbf85360fea8b,ce94860005cb569777791022ac3014af,0.3377,0.0
4b50be28c2cc7c6a4dbc6300155c5218,dc9b83b9dbf521d0d0b0e1576e44d06a,0.3377,0.03
164212c0910ca9770a6bd13bcb2c5d05,cae75e1117d316c3a8f12909f766135b,-0.3377,0.03
b26eb5a5ca6820d220d5433b1cffa5e6,1cbf580d763d0eb5497ff2d6468e7668,-0.3377,0.07
d23e07dc0f848e8921532df36254ce29,e79a45f432d0ccc86adbf9bbe7cef2a7,-0.3376,0.15
35dbde30af820a2c3bcd85216229ad6a,07751ebfb567d65db3f366d9c4037e68,0.3376,0.03
29b313a5262947210e3e9de415abaead,ce8d585abe69c46ac0fba61726d046c5,0.3376,0.04
19463e5fe824700110e4a4ec8afe0512,83adaf3a09d08c93f2abea6a4c815592,-0.3376,0.24
451acf82a2350fce17f55d27708aa232,4c7b0d554a1103b7872deded4bccb4ea,-0.3376,0.03
3679eb1918d142d7e468ea32c2f42595,f1ebac6585a1d66aeb6238227f0db6be,0.3375,0.1
c55a8101fb6c187736f0af61f720cb92,0112df9b91ee10ca73426db0de32571b,0.3375,0.02
5ccde7f0ad35d7a47123478dd67b2774,a43c475502b54cdee1385dcca3109bfe,0.3375,0.04
eb8d145285d4d18dd0c43c75115adbf9,56eed20694eeebce9a5a6bc4626aca89,0.3375,0.0
44f513ba8d222b088ba2ad6e7ab85b8c,212e304679f170a464d2616b3f94a250,-0.3375,0.08
94c501c5d59dddbd80effa77dbceebe0,212e304679f170a464d2616b3f94a250,-0.3374,0.01
7b29e948451d2fdcce6d39ddc6c25520,d863bc6a2fa6a8a93787e45a6abe3304,0.3374,0.12
b64f2cd0b47a6548ebe2077c728b213f,c571cb007a7d9e2dfc56e8c0b4e24104,-0.3374,0.02
4bea53b2aad77f2569a0182f6b84255e,f876e4d5cbaa6ac5f3c225bcaf146791,-0.3374,0.19
7b43b24e8c817bba9f0008696985ae06,4835c874610f20a02421b283dbe2f2b6,-0.3374,0.14
63f37ee4b481fccdffca10160ed5b944,800e0527da5f9218e61c70f7d0ec8715,-0.3374,0.09
e1c573f885ed4c9191a32116f583d78a,18b7af5d1e7696bb8cd541bdde042b51,-0.3373,0.04
a19152d55f42fc72a3a0f985d2615aab,8b2843ccdbc3d39c6d758b7f91388341,-0.3373,0.02
a7d0101041a4ff2c176cc0616423387a,0d1f62d4f2f7227766a17f0340567129,-0.3373,0.15
ce94860005cb569777791022ac3014af,bb617d32673d5f60d6216a07ad7a42bc,0.3373,0.0
9b6a7459b2c92cee0abfc36d503488b7,e79a45f432d0ccc86adbf9bbe7cef2a7,-0.3372,0.19
5ccde7f0ad35d7a47123478dd67b2774,06246fa4c1b00ea76b5539442f32c012,0.3372,0.04
7d537f12eaa3231c2c2b58b74901051c,212e304679f170a464d2616b3f94a250,0.3372,0.05
8bc8eb4392eecf9f922bfb55df2c4144,659d1fe872c9b31a9e0b81eef5ca6218,-0.3372,0.08
2b7dca9f823dab555a368d87f194804f,ef48b24d461ead26b22d8e442656ccc0,0.3372,0.01
d0d582d9d9b71467f236f9bace54eea5,213ec0ef843de45b3db9302876229bed,-0.3372,0.01
aa20c972229ba580ad2044118ab67181,df20ccfbfc0741ee313d9e9433dbac01,-0.3371,0.04
a49becf5a5dbcb201f091757c62fc6bb,f3c13bc899928e8043766ca73a046487,-0.3371,0.05
ec92f6331d8ecb50e3f0dee8fbf3bcb0,d96a2ea1b09f080f66ce79b9ddfa768e,-0.3371,0.04
66575db7635d648549a9eb5a4eafb710,fd28148d0cd2eca274f8a3bb38944793,-0.3371,0.04
817555c3b5d93664c38e8fbec64eba2e,f847d5bbe9c5a3555db3988cfa1b838f,-0.3371,0.06
1449d53a8ab97ad249f2332b5bd012b9,8d422552eb2392c7c2d4743727d1ff33,0.3371,0.04
2c452b25c7f3c62be462d8f47ed179e3,e29f9ab1342fe7d53d4f1e2d03bb5969,0.337,0.22
e1c573f885ed4c9191a32116f583d78a,cfa7e5524c99aac7db9399503a7e846a,0.337,0.04
945e47119242497c2e0bc5b3c6b6ba8e,eaa1d57a577a4aa93aceab1782827ea8,0.337,0.01
a49becf5a5dbcb201f091757c62fc6bb,58b2cf308363fb35b932620518786116,-0.3369,0.03
945e47119242497c2e0bc5b3c6b6ba8e,fd28148d0cd2eca274f8a3bb38944793,-0.3369,0.08
ee14afe4571845779465f8dc9646c7b4,abaecd8b82d14efc7ccc4dcb7f864cba,0.3369,0.1
b4eac52cfa36ce63f24be2fc530ad204,b0c74390aa5ac540757eb2256575019e,0.3368,0.04
e29f9ab1342fe7d53d4f1e2d03bb5969,0d1f62d4f2f7227766a17f0340567129,-0.3368,0.12
66575db7635d648549a9eb5a4eafb710,472fdc0687378563f0c9da6da7638e1a,-0.3368,0.1
ec92f6331d8ecb50e3f0dee8fbf3bcb0,e79a45f432d0ccc86adbf9bbe7cef2a7,0.3368,0.2
e6485d233ed2b8b9a2f3f50f0747b9d2,8b2843ccdbc3d39c6d758b7f91388341,0.3367,0.09
2c46a6bd519e153e57e33cbee296bb41,1cbf580d763d0eb5497ff2d6468e7668,0.3367,0.0
0709277372b3816e3986842fb10c8e96,01bc6f144e0f577c7a5364ebafdb3509,-0.3367,0.22
430c875622713c0d7662add2d8e7db60,9711e5e56376fe411f8d9ca9e739c6f1,-0.3367,0.16
f42aeaf1c13130f1fdfc8bafa43ded29,aa9c5ae2ec6da55f30edd92e3de37eff,0.3367,0.08
0f4c04cefd226f6854ad0fbc2a2de226,7a7c96429cd038c333985399c9eb963c,0.3367,0.1
af9554a6cc07a34c1cb6004e3dbb865a,37a9f9625f201b6e61c29ac09ec54683,0.3367,0.13
7f78afb7e1d45cd528fe9cd909c93fb5,4c7b0d554a1103b7872deded4bccb4ea,0.3367,0.27
47515cfa358287ae00ead27b78b2285b,cae75e1117d316c3a8f12909f766135b,0.3366,0.02
f2fbdc2b912ea775653691981335232f,c7553191e309cfc2e28aea2507e7afdf,0.3365,0.08
25c54c57b4a4283237b33fdae82003c0,405dff4269ebcff0dbc2d5c0c63a1ee3,0.3365,0.12
19463e5fe824700110e4a4ec8afe0512,5ab9c9baf340ca93a35be10b4a5b294a,-0.3365,0.05
dd07e924156039f8e953d5ea58ab5023,a7d0101041a4ff2c176cc0616423387a,-0.3363,0.09
7bdb643584d385bedc3578796b996258,a43c475502b54cdee1385dcca3109bfe,0.3363,0.06
5631fe818e588992529f6071afc9cda5,c4118088ab2644671a1d9d540c060b19,-0.3363,0.09
94ef08db649a5339b6de95109a8bad0f,0ef7e12e6eb35a8fd9fac7badac0c381,-0.3362,0.03
3343d19c0bc1759a66023cbc86c92592,9feda0d620fa50b57ce3f848e1b48975,-0.3362,0.13
09ee5eb3e6c726c7c8242f6e97453fc2,41f01f3e3cbf6beb908ae1ebb553208e,-0.3362,0.16
4bea53b2aad77f2569a0182f6b84255e,b757c414a3bc227758c09624ca177986,0.3361,0.14
5ccde7f0ad35d7a47123478dd67b2774,da47a34fd036b068ca0c5eaf185e2082,0.3361,0.08
25c54c57b4a4283237b33fdae82003c0,99a197229849c15140fc329cff0ccb90,-0.3361,0.04
21ceeb224e15175f0c85797abce40d0a,ce96aba4d82cdb5ffa5b76128cfbb917,-0.336,0.0
213ec0ef843de45b3db9302876229bed,8b2843ccdbc3d39c6d758b7f91388341,-0.336,0.07
b4eac52cfa36ce63f24be2fc530ad204,0c488eee4c6d02abb4e34df3ec16a09b,-0.336,0.11
c7553191e309cfc2e28aea2507e7afdf,9711e5e56376fe411f8d9ca9e739c6f1,0.336,0.21
e144d237c973d831d708cac2c17df968,7bdb643584d385bedc3578796b996258,0.336,0.06
ee14afe4571845779465f8dc9646c7b4,b6e342d9f4e409f24eea3859aa76e82a,-0.336,0.07
04869be25e3dc4d526ce3824d407aedf,7bdb643584d385bedc3578796b996258,0.336,0.03
15c0fe41b25c6504b8dbe48ae72283d0,c4118088ab2644671a1d9d540c060b19,0.3359,0.09
0fec351445f84bd482075ceda6123f46,6148c6e49d72c0f24a187a979ba7a5aa,-0.3359,0.1
a402fc6f0fd057decbe746f48bf12862,cae75e1117d316c3a8f12909f766135b,0.3359,0.08
3679eb1918d142d7e468ea32c2f42595,d0d582d9d9b71467f236f9bace54eea5,-0.3359,0.08
a061d8883eca2028db1d268500722130,6e21064675bd1626771d39886cc9d88b,0.3359,0.13
7a7c96429cd038c333985399c9eb963c,8a1c973b6094cbd560f363581ce1beba,0.3359,0.1
7b43b24e8c817bba9f0008696985ae06,dc9b83b9dbf521d0d0b0e1576e44d06a,0.3358,0.03
179e72f0ecdfeb920df685432f3f2d1a,025ef58ad4c94b135c69cb93c2320909,0.3358,0.03
164212c0910ca9770a6bd13bcb2c5d05,06246fa4c1b00ea76b5539442f32c012,0.3358,0.03
f898c7a8c566d0beb46d5448dde2387c,e79a45f432d0ccc86adbf9bbe7cef2a7,-0.3358,0.03
9711e5e56376fe411f8d9ca9e739c6f1,42655605abb4cc7bd5f1be954adf23b0,0.3358,0.17
b5b93f7fc3d0a88dff0ced83eb0bb5ab,c4118088ab2644671a1d9d540c060b19,0.3358,0.02
5ccde7f0ad35d7a47123478dd67b2774,472fdc0687378563f0c9da6da7638e1a,0.3358,0.05
5e2e0a4cfc3ab5f1a074ef61d2d6f68b,aa9c5ae2ec6da55f30edd92e3de37eff,0.3358,0.01
f847d5bbe9c5a3555db3988cfa1b838f,472fdc0687378563f0c9da6da7638e1a,0.3358,0.06
499a635c6e7dcd5c8ef518302aa50011,61bffb5ed48deb86adad74d3d45df340,0.3357,0.06
0e94ac060981402de47bbf85360fea8b,41f01f3e3cbf6beb908ae1ebb553208e,0.3357,0.02
28f1a500a5a6ebd1cede9322b50bcaad,06246fa4c1b00ea76b5539442f32c012,0.3357,0.02
9b6a7459b2c92cee0abfc36d503488b7,0112df9b91ee10ca73426db0de32571b,-0.3357,0.02
e144d237c973d831d708cac2c17df968,9418ffbc4dee96cca486adf8b5f5493d,-0.3356,0.18
35dbde30af820a2c3bcd85216229ad6a,d693c275c376753e40770f95ba69a9f9,-0.3356,0.18
4f3989d95e7611bb6b5307454d75d3ce,65c689dc4b8772012494d43535fd1102,-0.3356,0.08
c97b49b5849b709da91fb5f6f48cd9eb,deb262fd92af4fdcd3b6240303048b2a,0.3356,0.04
3679eb1918d142d7e468ea32c2f42595,df20ccfbfc0741ee313d9e9433dbac01,-0.3356,0.04
a402fc6f0fd057decbe746f48bf12862,47515cfa358287ae00ead27b78b2285b,0.3356,0.07
2c1453fb27de0eb5e19ae61028df3294,19463e5fe824700110e4a4ec8afe0512,0.3356,0.07
