seq,sample,rel_ab,Kingdom,Phylum,Class,Order,Family,Genus,Species,date,media,timepoint,notes
52fc77f20545190663b74a1784361e4e,5-10,0.0071632667680136,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,midas_g_762,midas_s_7319,,DSMZ v1: Using DSMZ 120 without NaHCO3,0,"Innoculum, from 2023 MBfR"
52fc77f20545190663b74a1784361e4e,H,0.0,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,midas_g_762,midas_s_7319,,Wolfe v1: put in modified wolfe + EDTA ,140,"98% methane, modified wolfe + EDTA , best performance before adding KILLER media"
52fc77f20545190663b74a1784361e4e,Ha,0.0,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,midas_g_762,midas_s_7319,,Wolfe v2: put in KILLER wolfe + EDTA + switch to HCl in trace elements,147,
52fc77f20545190663b74a1784361e4e,I,0.0,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,midas_g_762,midas_s_7319,,Wolfe v2: put in KILLER wolfe + EDTA + switch to HCl in trace elements,149,"butyrate production in reactor, major failure in CH4 production (10%)"
52fc77f20545190663b74a1784361e4e,Ia,0.0,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,midas_g_762,midas_s_7319,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,153,
52fc77f20545190663b74a1784361e4e,J,0.0,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,midas_g_762,midas_s_7319,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,161,"recovery, 93% ch4, extracted for analysis on recovery"
52fc77f20545190663b74a1784361e4e,Ja,0.0,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,midas_g_762,midas_s_7319,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,168,
52fc77f20545190663b74a1784361e4e,Jb,0.0,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,midas_g_762,midas_s_7319,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,174,
52fc77f20545190663b74a1784361e4e,K,0.0,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,midas_g_762,midas_s_7319,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,182,1 week before transitioning to biofilm-only sampling
52fc77f20545190663b74a1784361e4e,L,0.0,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,midas_g_762,midas_s_7319,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,189,"first biofilm-only sample, first direct biofilm sample"
52fc77f20545190663b74a1784361e4e,M,0.0,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,midas_g_762,midas_s_7319,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,210,extracted because there was good time spacing between this and other samples
52fc77f20545190663b74a1784361e4e,N,0.0,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,midas_g_762,midas_s_7319,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,238,"fluffy biofilm, mostly located on underside of membranes"
52fc77f20545190663b74a1784361e4e,Na,0.0,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,midas_g_762,midas_s_7319,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,262,
52fc77f20545190663b74a1784361e4e,P,0.0,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,midas_g_762,midas_s_7319,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,283,"very large biofilm growth between this and 1/7/25 sampling date, represents doubling of feed rate"
52fc77f20545190663b74a1784361e4e,Q,0.0,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,midas_g_762,midas_s_7319,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,300,
52fc77f20545190663b74a1784361e4e,Qa,0.0,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,midas_g_762,midas_s_7319,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,315,
dac9df4edca47d4aefa5e8b6eb75543a,5-10,0.0015918370595585,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,midas_g_762,midas_s_91431,,DSMZ v1: Using DSMZ 120 without NaHCO3,0,"Innoculum, from 2023 MBfR"
dac9df4edca47d4aefa5e8b6eb75543a,H,0.0,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,midas_g_762,midas_s_91431,,Wolfe v1: put in modified wolfe + EDTA ,140,"98% methane, modified wolfe + EDTA , best performance before adding KILLER media"
dac9df4edca47d4aefa5e8b6eb75543a,Ha,0.0,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,midas_g_762,midas_s_91431,,Wolfe v2: put in KILLER wolfe + EDTA + switch to HCl in trace elements,147,
dac9df4edca47d4aefa5e8b6eb75543a,I,0.0,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,midas_g_762,midas_s_91431,,Wolfe v2: put in KILLER wolfe + EDTA + switch to HCl in trace elements,149,"butyrate production in reactor, major failure in CH4 production (10%)"
dac9df4edca47d4aefa5e8b6eb75543a,Ia,0.0,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,midas_g_762,midas_s_91431,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,153,
dac9df4edca47d4aefa5e8b6eb75543a,J,0.0,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,midas_g_762,midas_s_91431,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,161,"recovery, 93% ch4, extracted for analysis on recovery"
dac9df4edca47d4aefa5e8b6eb75543a,Ja,0.0,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,midas_g_762,midas_s_91431,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,168,
dac9df4edca47d4aefa5e8b6eb75543a,Jb,0.0,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,midas_g_762,midas_s_91431,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,174,
dac9df4edca47d4aefa5e8b6eb75543a,K,0.0,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,midas_g_762,midas_s_91431,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,182,1 week before transitioning to biofilm-only sampling
dac9df4edca47d4aefa5e8b6eb75543a,L,0.0,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,midas_g_762,midas_s_91431,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,189,"first biofilm-only sample, first direct biofilm sample"
dac9df4edca47d4aefa5e8b6eb75543a,M,0.0,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,midas_g_762,midas_s_91431,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,210,extracted because there was good time spacing between this and other samples
dac9df4edca47d4aefa5e8b6eb75543a,N,0.0,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,midas_g_762,midas_s_91431,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,238,"fluffy biofilm, mostly located on underside of membranes"
dac9df4edca47d4aefa5e8b6eb75543a,Na,0.0,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,midas_g_762,midas_s_91431,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,262,
dac9df4edca47d4aefa5e8b6eb75543a,P,0.0,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,midas_g_762,midas_s_91431,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,283,"very large biofilm growth between this and 1/7/25 sampling date, represents doubling of feed rate"
dac9df4edca47d4aefa5e8b6eb75543a,Q,0.0,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,midas_g_762,midas_s_91431,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,300,
dac9df4edca47d4aefa5e8b6eb75543a,Qa,0.0,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,midas_g_762,midas_s_91431,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,315,
7ba3402ab86ac791941e0dc862234ee8,5-10,0.102142877988342,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,midas_g_5426,midas_s_5426,,DSMZ v1: Using DSMZ 120 without NaHCO3,0,"Innoculum, from 2023 MBfR"
7ba3402ab86ac791941e0dc862234ee8,H,0.0,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,midas_g_5426,midas_s_5426,,Wolfe v1: put in modified wolfe + EDTA ,140,"98% methane, modified wolfe + EDTA , best performance before adding KILLER media"
7ba3402ab86ac791941e0dc862234ee8,Ha,0.0,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,midas_g_5426,midas_s_5426,,Wolfe v2: put in KILLER wolfe + EDTA + switch to HCl in trace elements,147,
7ba3402ab86ac791941e0dc862234ee8,I,0.0,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,midas_g_5426,midas_s_5426,,Wolfe v2: put in KILLER wolfe + EDTA + switch to HCl in trace elements,149,"butyrate production in reactor, major failure in CH4 production (10%)"
7ba3402ab86ac791941e0dc862234ee8,Ia,0.0,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,midas_g_5426,midas_s_5426,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,153,
7ba3402ab86ac791941e0dc862234ee8,J,0.0,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,midas_g_5426,midas_s_5426,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,161,"recovery, 93% ch4, extracted for analysis on recovery"
7ba3402ab86ac791941e0dc862234ee8,Ja,0.0,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,midas_g_5426,midas_s_5426,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,168,
7ba3402ab86ac791941e0dc862234ee8,Jb,0.0,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,midas_g_5426,midas_s_5426,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,174,
7ba3402ab86ac791941e0dc862234ee8,K,0.0,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,midas_g_5426,midas_s_5426,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,182,1 week before transitioning to biofilm-only sampling
7ba3402ab86ac791941e0dc862234ee8,L,0.0,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,midas_g_5426,midas_s_5426,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,189,"first biofilm-only sample, first direct biofilm sample"
7ba3402ab86ac791941e0dc862234ee8,M,0.0,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,midas_g_5426,midas_s_5426,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,210,extracted because there was good time spacing between this and other samples
7ba3402ab86ac791941e0dc862234ee8,N,0.0,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,midas_g_5426,midas_s_5426,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,238,"fluffy biofilm, mostly located on underside of membranes"
7ba3402ab86ac791941e0dc862234ee8,Na,0.0,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,midas_g_5426,midas_s_5426,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,262,
7ba3402ab86ac791941e0dc862234ee8,P,0.0,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,midas_g_5426,midas_s_5426,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,283,"very large biofilm growth between this and 1/7/25 sampling date, represents doubling of feed rate"
7ba3402ab86ac791941e0dc862234ee8,Q,0.0,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,midas_g_5426,midas_s_5426,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,300,
7ba3402ab86ac791941e0dc862234ee8,Qa,0.0,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,midas_g_5426,midas_s_5426,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,315,
ac2b4531feeeea309e70b76c5033f7e4,5-10,0.0960408359267012,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,midas_g_5426,midas_s_5426,,DSMZ v1: Using DSMZ 120 without NaHCO3,0,"Innoculum, from 2023 MBfR"
ac2b4531feeeea309e70b76c5033f7e4,H,0.0,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,midas_g_5426,midas_s_5426,,Wolfe v1: put in modified wolfe + EDTA ,140,"98% methane, modified wolfe + EDTA , best performance before adding KILLER media"
ac2b4531feeeea309e70b76c5033f7e4,Ha,0.0,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,midas_g_5426,midas_s_5426,,Wolfe v2: put in KILLER wolfe + EDTA + switch to HCl in trace elements,147,
ac2b4531feeeea309e70b76c5033f7e4,I,0.0,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,midas_g_5426,midas_s_5426,,Wolfe v2: put in KILLER wolfe + EDTA + switch to HCl in trace elements,149,"butyrate production in reactor, major failure in CH4 production (10%)"
ac2b4531feeeea309e70b76c5033f7e4,Ia,0.0,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,midas_g_5426,midas_s_5426,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,153,
ac2b4531feeeea309e70b76c5033f7e4,J,0.0,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,midas_g_5426,midas_s_5426,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,161,"recovery, 93% ch4, extracted for analysis on recovery"
ac2b4531feeeea309e70b76c5033f7e4,Ja,0.0,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,midas_g_5426,midas_s_5426,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,168,
ac2b4531feeeea309e70b76c5033f7e4,Jb,0.0,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,midas_g_5426,midas_s_5426,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,174,
ac2b4531feeeea309e70b76c5033f7e4,K,0.0,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,midas_g_5426,midas_s_5426,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,182,1 week before transitioning to biofilm-only sampling
ac2b4531feeeea309e70b76c5033f7e4,L,0.0,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,midas_g_5426,midas_s_5426,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,189,"first biofilm-only sample, first direct biofilm sample"
ac2b4531feeeea309e70b76c5033f7e4,M,0.0,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,midas_g_5426,midas_s_5426,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,210,extracted because there was good time spacing between this and other samples
ac2b4531feeeea309e70b76c5033f7e4,N,0.0,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,midas_g_5426,midas_s_5426,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,238,"fluffy biofilm, mostly located on underside of membranes"
ac2b4531feeeea309e70b76c5033f7e4,Na,0.0,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,midas_g_5426,midas_s_5426,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,262,
ac2b4531feeeea309e70b76c5033f7e4,P,0.0,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,midas_g_5426,midas_s_5426,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,283,"very large biofilm growth between this and 1/7/25 sampling date, represents doubling of feed rate"
ac2b4531feeeea309e70b76c5033f7e4,Q,0.0,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,midas_g_5426,midas_s_5426,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,300,
ac2b4531feeeea309e70b76c5033f7e4,Qa,0.0,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,midas_g_5426,midas_s_5426,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,315,
f9e991f7932771f75b908089e6a3c5f0,5-10,0.0352857214868819,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,midas_g_762,midas_s_762,,DSMZ v1: Using DSMZ 120 without NaHCO3,0,"Innoculum, from 2023 MBfR"
f9e991f7932771f75b908089e6a3c5f0,H,0.0,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,midas_g_762,midas_s_762,,Wolfe v1: put in modified wolfe + EDTA ,140,"98% methane, modified wolfe + EDTA , best performance before adding KILLER media"
f9e991f7932771f75b908089e6a3c5f0,Ha,0.0,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,midas_g_762,midas_s_762,,Wolfe v2: put in KILLER wolfe + EDTA + switch to HCl in trace elements,147,
f9e991f7932771f75b908089e6a3c5f0,I,0.0,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,midas_g_762,midas_s_762,,Wolfe v2: put in KILLER wolfe + EDTA + switch to HCl in trace elements,149,"butyrate production in reactor, major failure in CH4 production (10%)"
f9e991f7932771f75b908089e6a3c5f0,Ia,0.0,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,midas_g_762,midas_s_762,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,153,
f9e991f7932771f75b908089e6a3c5f0,J,0.0,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,midas_g_762,midas_s_762,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,161,"recovery, 93% ch4, extracted for analysis on recovery"
f9e991f7932771f75b908089e6a3c5f0,Ja,0.0,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,midas_g_762,midas_s_762,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,168,
f9e991f7932771f75b908089e6a3c5f0,Jb,0.0,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,midas_g_762,midas_s_762,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,174,
f9e991f7932771f75b908089e6a3c5f0,K,0.0,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,midas_g_762,midas_s_762,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,182,1 week before transitioning to biofilm-only sampling
f9e991f7932771f75b908089e6a3c5f0,L,0.0,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,midas_g_762,midas_s_762,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,189,"first biofilm-only sample, first direct biofilm sample"
f9e991f7932771f75b908089e6a3c5f0,M,0.0,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,midas_g_762,midas_s_762,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,210,extracted because there was good time spacing between this and other samples
f9e991f7932771f75b908089e6a3c5f0,N,0.0,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,midas_g_762,midas_s_762,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,238,"fluffy biofilm, mostly located on underside of membranes"
f9e991f7932771f75b908089e6a3c5f0,Na,0.0,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,midas_g_762,midas_s_762,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,262,
f9e991f7932771f75b908089e6a3c5f0,P,0.0,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,midas_g_762,midas_s_762,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,283,"very large biofilm growth between this and 1/7/25 sampling date, represents doubling of feed rate"
f9e991f7932771f75b908089e6a3c5f0,Q,0.0,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,midas_g_762,midas_s_762,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,300,
f9e991f7932771f75b908089e6a3c5f0,Qa,0.0,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,midas_g_762,midas_s_762,,Wolfe v3: went back to modified wolfe + EDTA and switched CuSO4 to CUCl2,315,
94c987167d228d5d7c91fde448e1cb6f,5-10,0.0047755111786757,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,Aminivibrio,midas_s_88014,,DSMZ v1: Using DSMZ 120 without NaHCO3,0,"Innoculum, from 2023 MBfR"
94c987167d228d5d7c91fde448e1cb6f,H,0.0,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,Aminivibrio,midas_s_88014,,Wolfe v1: put in modified wolfe + EDTA ,140,"98% methane, modified wolfe + EDTA , best performance before adding KILLER media"
94c987167d228d5d7c91fde448e1cb6f,Ha,0.0,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,Aminivibrio,midas_s_88014,,Wolfe v2: put in KILLER wolfe + EDTA + switch to HCl in trace elements,147,
